"Authors","Author full names","Author(s) ID","Title","Year","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords"
"McGhie L.L.","McGhie, Lynda L. (6507694750)","6507694750","Identity management: Benefits and challenges","2006","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055944227&partnerID=40&md5=89aefe3f14ceb6f4960a939cfea71b65","Organizations finding themselves pushed further and further onto the Internet for electronic business are exposed to heightened risk to information security and have greater concerns for data protection and compliance with the ever-emerging and ever-evolving legislation and regulations regarding privacy, data protection, and security. Additionally, customer-facing portals and complex Web services architectures are adding a new complexity to information technology and making it more difficult to protect information. Managing access to information also becomes increasingly more difficult as security administrators struggle to keep up with new technology and integrate it into existing administrative functions. As organizations continue to pursue new business opportunities, move operations off-shore, and outsource day-to-day operations and development support, the “keys to the kingdom” and their information assets are increasingly at risk. No question, the business imperative supports accepting and mitigating this risk, thereby further enabling organizations to partner and team externally and electronically with business partners, customers, suppliers, vendors, etc.; however, if organizations wade into this environment blindly, without upgrading the existing information security infrastructure, technologies, tools, and processes, they may inadvertently put their organization at risk. Organizations that embark on identity management implementations, not just for compliance projects but as their core underlying security infrastructure, will ensure consistent, standard, and compliant security solutions for the enterprise. © 2006 by Taylor & Francis Group, LLC.","",""
"Williams P.A.H.","Williams, P.A.H. (7404954997)","7404954997","Appraising information security rituals in primary care medical practice","2006","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-49849087872&partnerID=40&md5=c44d679753a7a70994d7aaa7b2a51d1b","Primary care medical practice is an area that critically underestimates security risk in relation to electronic information. This is significant as most general practices in Australia are recording clinical records, full or partial, by electronic means. The push for increased connectivity and communication brings increased security risk. Research indicates that there is a lack of awareness in Australian general practice of the risks and issues associated with information security of medical data. This paper discusses the approach taken to investigating this deficiency using action research. Further there is a discussion of how current security practices can be examined using definitive categorisation of factors that influence security practices.","General practice; Information security management; Primary care; Risk assessment; Security","Mobile security; Risk assessment; Security systems; Clinical records; Electronic information; General practice; Information security managements; Medical practice; Primary care; Security; Security Practice; Security of data"
"Kovacich G.; Jones A.","Kovacich, Gerald (6701425991); Jones, Andy (57194878236)","6701425991; 57194878236","High-Technology Crime Investigator's Handbook","2006","3","10.1016/B978-0-7506-7929-9.X5038-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013981747&doi=10.1016%2fB978-0-7506-7929-9.X5038-6&partnerID=40&md5=02bd4c3ae8b738c25f7f852f7d852f0d","The high-technology crime investigator's profession is one of the fastest growing professions in the world today, as information security issues and crimes related to them are growing in number and magnitude at an ever-increasing pace. High-Technology-Crime Investigator's Handbook, Second Edition, informs professionals of the potential risks of computer crimes, and serves as a guide to establishing and managing a high-technology-crime investigative program. Each chapter is updated with the latest information and guidance, including added coverage of computer forensics and additional metrics to measure organizational performance. In addition, nine new chapters cover emerging trends in the field, and offer invaluable guidance on becoming a successful high-technology-crime investigator. - Provides an understanding of the global information environment and its threats - Explains how to establish a high-technology-crime investigations unit and prevention program - Presents material in an engaging, easy-to-follow manner that will appeal to investigators, law enforcement professionals, corporate security and information systems security professionals; as well as corporate and government managers. © 2006 Elsevier Inc. All rights reserved.","",""
"Fitzgerald T.","Fitzgerald, Todd (16642745900)","16642745900","Building management commitment through security councils, or security council critical success factors","2006","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055935523&partnerID=40&md5=6c5556aa61eeea7d8c2b855898485dbd","One of the most common concerns voiced at the various security conferences and security associations around the country is, “How do we get our management to understand the importance of information security?” These concerns are typically voiced by individuals that have been unable to secure the attention of or financial commitment from the senior leadership of their respective organizations. The question is usually accompanied with frustration as a result of multiple attempts to obtain budget dollars, only to be faced with flat budgets or even cuts to the current expenditure levels. Although each organization has different values, principles, and strategies to move the business forward, this article explores some techniques for building management commitment through the implementation of a successful information security council. © 2006 by Taylor & Francis Group, LLC.","",""
"Zheng G.; Vance T.; Sainsbury R.; Vandenberg A.; Vaishnavi V.; Baskerville R.","Zheng, Guangzhi (57212935491); Vance, Tony (55507873200); Sainsbury, Robert (7006509324); Vandenberg, Art (9735893300); Vaishnavi, Vijay (7004240197); Baskerville, Richard (7004111975)","57212935491; 55507873200; 7006509324; 9735893300; 7004240197; 7004111975","TQN prototype: A novel approach to generating information security data","2006","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901942772&partnerID=40&md5=bb149c69ec05b55896ffb7839c17999d","[No abstract available]","",""
"Yin D.; Meng L.; Li B.; Kaiquan T.","Yin, Dehui (24470169000); Meng, Lin (56245711400); Li, Bingfa (26643334800); Kaiquan, Tang (56245276900)","24470169000; 56245711400; 26643334800; 56245276900","An adaptive algorithm for digital watermark fusion with high anti-compression capability","2006","0","10.1142/9789812772763_0030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903726453&doi=10.1142%2f9789812772763_0030&partnerID=40&md5=5199c2d37d1bfa974a7788b915d33c07","Based on wavelet transforms, an algorithm is proposed to scramble digital images. The algorithm changes both the location and the grey grade of image points. As a result, it achieves good scrambling effects and information security. When embedding digital watermarks, the fusion factors are adjusted to maximize fusion intensity using the critical threshold of human eyes for just noticeable difference (JND). Numerical experiments show good information hiding effects and high attack resistance of the hidden images, especially the ability to resist JPEG compression. The proposed algorithm can be used to protect the copyrights of digital images, and network transmission of encrypted hidden information. © 2006 World Scientific Publishing Co. Pte. Ltd.","copyright protection; information hiding; JPEG compression; wavelet transform","Adaptive algorithms; Copyrights; Digital watermarking; Security of data; Wavelet transforms; Copyright protections; Critical threshold; Hidden information; Information hiding; JPEG compression; Just-noticeable difference; Network transmission; Numerical experiments; Image compression"
"Jacobson D.; Daniels T.","Jacobson, Douglas (57293537700); Daniels, Thomas (57207782436)","57293537700; 57207782436","Information assurance faculty development workshop","2006","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029119395&partnerID=40&md5=78fc5e6bff3e0417a87b5c90c19b2b2f","The Information Assurance Center at Iowa State University received support from the National Science Foundation to create an ""Information Assurance Educational Support Program."" Faculty members from universities in the Midwest participate in an intensive workshop on information assurance and security education, with the goal of introducing security concepts into courses in their academic departments. Participants were given access to streaming media version of the lectures from four of our core security classes. They also received support material to help integrate the subject material into their existing courses. Our target audience includes faculty members who are teaching computer science, computer engineering, information systems, or related fields, and are committed to initiating education or research efforts in security in their own departments. We have offered the workshop four times to a total over 60 faculty members from around the United States. This paper will describe the workshop, the intended outcomes, feedback from the faculty involved, the curriculum, and future plans. We will also discuss issues related to recruiting faculty, integration of faculty with different backgrounds, and ongoing faculty support. © American Society for Engineering Education, 2006.","","Computer science; Engineering education; Information systems; Security systems; Teaching; Academic departments; Information assurance; Information Assurance Educational Support Program; National Science Foundation; United States; Information dissemination"
"Vaishnavi V.; Vandenberg A.; Baskerville R.; Zheng G.","Vaishnavi, Vijay (7004240197); Vandenberg, Art (9735893300); Baskerville, Richard (7004111975); Zheng, Guangzhi (57212935491)","7004240197; 9735893300; 7004111975; 57212935491","TQN: A novel approach to generating information security data","2006","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901934802&partnerID=40&md5=13c8e013354dbf12067efeb34e8bf066","In spite of the huge investments in information security, security losses are a crippling problem for information systems because of poor security investment decisions. To make well informed decisions there is a critical need for information security risk management benchmarking - such benchmarking data depends, of course, on the availability of industry-wide data on security breaches and losses. A fundamental reason for non-availability of such data is that disclosure may risk reputation and financial damage. The paper takes a radically different approach to data availability by eliminating any disclosure of company-specific data while still making available aggregated results. This is achieved using a novel concept, called Trusted Query Network (TQN). The paper describes how TQN can let organizations anonymously share aggregated security assessment results while not storing or releasing the raw data outside the organization. A Prototype for implementing TQN is also described.","","Benchmarking; Information technology; Investments; Risk management; Security of data; Benchmarking data; Data availability; Information security risk managements; Informed decision; Query networks; Security assessment; Security breaches; Security investments; Aggregates"
"Poore R.S.","Poore, Ralph Spencer (57167532000)","57167532000","Information security governance","2006","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898196881&partnerID=40&md5=f4e98828daf57cada7632f8250b6a195","Before describing information security governance, we need at least an overview of corporate governance as a context. Fundamentally, corporate governance concerns the means by which managers are held accountable to stakeholders (e.g., investors, employees, society) for the use of assets and by which the firm’s directors and managers act in the interests of the firm and these stakeholders. Corporate governance specifies the relationships between, and the distribution of rights and responsibilities among, the four main groups of participants in a corporate body: • Board of directors • Managers • Workers • Shareholders or owners © 2006 by Taylor & Francis Group, LLC.","",""
"Osborne M.","Osborne, Mark (58533653200)","58533653200","How to Cheat at Managing Information Security","2006","8","10.1016/B978-1-59749-110-5.X5000-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954619818&doi=10.1016%2fB978-1-59749-110-5.X5000-3&partnerID=40&md5=3cd1bea8ad32a70b962d8daabb06317e","This is the only book that covers all the topics that any budding security manager needs to know! This book is written for managers responsible for IT/Security departments from mall office environments up to enterprise networks. These individuals do not need to know about every last bit and byte, but they need to have a solid understanding of all major, IT security issues to effectively manage their departments. This book is designed to cover both the basic concepts of security, non – technical principle and practices of security and provides basic information about the technical details of many of the products - real products, not just theory. Written by a well known Chief Information Security Officer, this book gives the information security manager all the working knowledge needed to: • Design the organization chart of his new security organization • Design and implement policies and strategies • Navigate his way through jargon filled meetings • Understand the design flaws of his E-commerce and DMZ infrastructure © 2006 Elsevier Inc. All rights reserved.","",""
"Suh J.-H.; Lee J.-T.; Jang S.-S.; Lee J.-I.","Suh, Jung-Hoon (56299888300); Lee, Jin-Tae (55870587200); Jang, Sang-Su (36871371400); Lee, Jae-Il (56027255800)","56299888300; 55870587200; 36871371400; 56027255800","ISCS (Information Security Check Service) for the safety and reliability of the information and communication service","2006","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905090455&partnerID=40&md5=d75f2546fbfb975b7071689242645d98","Recent widespread use of information and communication technology has greatly changed information security risks that businesses and institutions encounter. Along with this situation, in order to ensure security and have confidence in electronic trading, it has become important for organizations to take competent information security measures to provide international confidence that sensitive information is secure. Against this backdrop, the approach to information security checking has come to an important issue, which is believed to be common to all countries. The purpose of this paper is to introduce the new system of information security checking program in Korea and to propose synthetic information security countermeasures under domestic circumstances in order to protect physical equipment, security management and technology, and the operation of security check for securing services on ISP(Internet Service Provider), IDC(Internet Data Center), and e-commerce(shopping malls, etc.).","Information security check service; Object enterpriser; Safety criteria","Electronic commerce; Internet service providers; Security of data; Security systems; Information and communication; Information and Communication Technologies; Information security checks; Information security risks; Object enterpriser; Safety criterion; Security countermeasures; Sensitive informations; Information management"
"Kindervag J.","Kindervag, John (22934991700)","22934991700","The five myths of wireless security","2006","2","10.1201/1086.1065898X/46353.15.4.20060901/95120.2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864548897&doi=10.1201%2f1086.1065898X%2f46353.15.4.20060901%2f95120.2&partnerID=40&md5=1ead0149d22f7435756041ee945d07f2","Those who have ever watched the television show MythBusters know that many of the popular beliefs most people hold to be true crumble under investigation. The same holds true in the information technology world. Most myths investigated by the mythbusters are harmless and fun, but in information security, the unexamined myth can be both dangerous and costly. It is imperative that the InfoSec professional not take security trends and myths at face value, but instead thoroughly investigate every statement to make an informed decision about the veracity of individual security ideas. This is especially true in the area of wireless networking, which is the newest, most immature, and potentially insecure of all of the currently existing networking methods. © 2006 Taylor & Francis.","",""
"Dark M.J.; Manigault C.W.","Dark, Melissa J. (57194645110); Manigault, Carol W. (56085576800)","57194645110; 56085576800","Creating open-ended problems for STEM courses and diverse learners using information assurance and security themes","2006","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896971814&partnerID=40&md5=b4765587aeed888e6cce7e65db6ad8f2","There is the need in colleges and universities across the country to attract students to the field of Computer Information Assurance and Security and support those students through a program of study that will culminate in their graduation and subsequent employment in the field Simultaneously, there is a need to attract students, especially populations of underrepresented students, into the areas of science, technology, engineering, and mathematics (STEM). This paper addresses both of those needs by exploring open-ended problem solving with the use of model-eliciting activities (ME4s) and applying the same to problems that deal with information assurance and security. The specific example explored in this paper deals with middle school students forming teams to develop problem solutions and procedures for questions of collection, storage, and retrieval of various kinds of data, using acceptable confidentiality, integrity, and availability guidelines and screenings.","Diversity; Information assurance; Model-eliciting activities; Open-ended problems; Security; STEM","Education computing; Engineering education; Information systems; Security of data; Diversity; Information assurance; Model-eliciting activities; Open-ended problems; Security; STEM; Students"
"Line M.B.; Albrechtsen E.; Johnsen S.O.; Longva O.H.; Hillen S.","Line, Maria B. (24481519300); Albrechtsen, Eirik (25627559900); Johnsen, Stig Ole (11241479000); Longva, Odd Helge (24481545500); Hillen, Stefanie (23667251500)","24481519300; 25627559900; 11241479000; 24481545500; 23667251500","Monitoring of Incident Response Management Performance","2006","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883343708&partnerID=40&md5=9497a6ba05f82de6303881e4d234d6a9","Monitoring the performance of incident response (IR) management is important input for improving the IR management system. A set of performance indicators, which assists monitoring in a proper way, is described regarding: the incident response management system; information security culture; number of incidents responded to; average time spent on responding; consequences of incidents; number of incidents of high loss; downtime of SCADA systems; total costs of incident response; and learning. The entire set of proposed indicators is well suited for monitoring the total incident response management of an organisation as it covers all parts of incident response management. © 2006 Gesellschaft fur Informatik (GI). All rights reserved.","","Information management; Security of data; Incident response; Incident Response Management; Information security cultures; Management IS; Management systems; Performance; Performance indicators; Time-spent; SCADA systems"
"Shahreza M.S.","Shahreza, Mohammad Shirali (57202975599)","57202975599","Stealth steganography in SMS","2006","26","10.1109/wocn.2006.1666572","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088055403&doi=10.1109%2fwocn.2006.1666572&partnerID=40&md5=8cf6896863e25459a31a296bffad1cf9","The short message service, abbreviated to SMS, is one of the services used in mobile phones and has been warmly welcomed by the public throughout the world, esp. in Asia and Europe. Using this service, individuals can write and send to each other short messages and also black and white pictures. On the one hand, considering the issue of information security and esp. establishing hidden communications, many methods have been presented for hidden communications, among which steganography is a relatively new one. Combining steganography of data in picture and using pictures in SMS messages, this article proposes a method for hidden exchange of information. The main focus of this article is on steganography in B&W (black and white) pictures and making this possible on mobile phones considering the limitations in mobile phones. After receiving a picture message containing hidden data, the decoder program extracts the data and immediately changes the steganography places. Therefore, the picture saved on the recipient's mobile phone will not contain any hidden information. This paper has been implemented with J2ME (Java 2 Micro Edition) and has been implemented on a Nokia 6680 mobile phone. © 2006 IEEE.","Binary images; Image processing; Information security; Mobile phone; Short Message Service (SMS); Stealth text; Steganography","Binary images; Decoding; Feature extraction; Message passing; Mobile phones; Security of data; Short Message Service (SMS); Stealth text; Steganography; Mobile telecommunication systems"
"Schulz R.","Schulz, Rolf (57824415300)","57824415300","Technical Development of Cyber Crime","2006","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135183811&partnerID=40&md5=0b42eec6ff3b3701cd17a72aa3ff0197","Talking about Trojan Horses (aka “Trojans”1), most people associate phishing attacks against financial institutions with this threat. But this is only one facet of this multi-purpose weapon. It is predestined for gathering information in every kind of environment. This paper will discuss the use of Trojans in the field of industrial espionage. © 2006 Gesellschaft fur Informatik (GI). All rights reserved.","","Malware; Cyber-crimes; Financial institution; Industrial espionage; Multi-purpose; Phishing attacks; Technical development; Trojans; Cybersecurity"
"Zhou Y.; Wu D.; Nettles S.M.","Zhou, Yihong (56164118700); Wu, Dapeng (12807474900); Nettles, Scott M. (6603670860)","56164118700; 12807474900; 6603670860","On MAC-layer denial of service attacks in IEEE 802.11 ad hoc networks: Analysis and counter measures","2006","8","10.1504/ijwmc.2006.012561","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955304464&doi=10.1504%2fijwmc.2006.012561&partnerID=40&md5=44b95d2f5f8c66111e55776a113df6f8","Network survivability is fundamental to information security. Adversaries could compromise network functionality by attacking the physical layer, the Medium Access Control (MAC) layer or the network layer. Even though security mechanisms for the network layer have been extensively discussed, MAC layer security has not been deeply explored. Leveraging security flaws in the IEEE 802.11 MAC protocol and the salient features of a Mobile Ad Hoc Network (MANET), even an average person with limited knowledge of wireless networks can launch MAC-layer Denial of Service (DOS) attacks. In this paper, we study two types of MAC layer DOS attacks that can be easily employed by an average person: attacks launched from a single adversary by injecting enormous data flows into the network and attacks launched from two colluding adversaries by sending enormous data flows directly to each other. To counter the first attacks, we propose a packet-by-packet authentication scheme so that legitimate nodes can reject data transmission requests from unauthenticated adversaries. To mitigate the second attacks, we propose several counter measures such as a fair MAC protocol, using protecting traffic flows and distance adjustment. The contribution of this paper is that it reveals the attacks that could be launched by an average person, which is a potential threat to MANETs. Copyright © 2006 Inderscience Enterprises Ltd.","Mobile Ad Hoc Network (MANET); security; Denial of Service (DOS) attack; IEEE 802.11","Data transfer; Denial-of-service attack; IEEE Standards; Knowledge management; Medium access control; Mobile ad hoc networks; Mobile security; Network layers; Sensor networks; Wireless local area networks (WLAN); Authentication scheme; Denial of Service; Ieee 802.11 ad hoc; IEEE 802.11 MAC protocols; Medium access control layer; Network functionality; Network survivability; Security mechanism; Network security"
