"Authors","Author full names","Author(s) ID","Title","Year","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords"
"Weitzenboeck E.M.","Weitzenboeck, E.M. (6507682502)","6507682502","Enterprise security: Legal challenges and possible solutions","2001","0","10.1109/ENABL.2001.953411","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950270039&doi=10.1109%2fENABL.2001.953411&partnerID=40&md5=123cd7ffc58a704d1bb8493d44ae224d","To survive in business, especially the online world, an enterprise requires an effective security infrastructure. However, enterprises should bear in mind that there is often also a legal obligation to keep certain data or information secure, emanating from legislation such as intellectual property, data protection or trade secret legislation or from contract. A number of technological measures already exist to provide security in the online world, such as encryption, electronic signatures and privacy enhancing technologies. However, one often encounters a number of legal constraints to the use of these measures through, for example, restrictions on the export and use of cryptography, difficulties and doubts of the legal recognition of electronic signatures, and different national rules on certification services. If electronic commerce is to grow, there is need for more international cooperation as well as mutual recognition of, and more liberalisation of, such regulations. The paper discusses the legal obligation of enterprise security and considers mechanisms to ensure security. © 2001 IEEE.","Contracts; Cryptography; Data security; Information security; Intellectual property; Law; Legal factors; Legislation; National security; Protection","Contracts; Cryptography; Data privacy; Intellectual property; International cooperation; National security; Network security; Security of data; World Wide Web; Certification services; Electronic signatures; Enterprise security; Law; Legal factors; Privacy enhancing technologies; Protection; Security infrastructure; Laws and legislation"
"Hirakiuchi D.; Sakurait K.","Hirakiuchi, D. (57008327000); Sakurait, K. (7402174117)","57008327000; 7402174117","English vs. sealed bid in anonymous electronic auction protocols","2001","6","10.1109/ENABL.2001.953409","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950251359&doi=10.1109%2fENABL.2001.953409&partnerID=40&md5=fcc4b59d0a7fed0a5a6d290b2a1fd1ea","We propose an anonymous sealed-bid auction protocol based on C. Cachin's two server sealed-bid auction scheme (1999) by applying the idea from K. Omote and A. Miyaji's English auction scheme. The technique of group signatures and the identity escrow play the central roles in our proposed scheme. We further consider the relevance and gap between the English and the sealed-bid in anonymous auction protocols. © 2001 IEEE.","Certification; Cryptographic protocols; Identity management systems; Information security; Online services; Privacy; Public key; Public key cryptography","Authentication; Cryptography; Data privacy; Network security; Online systems; Public key cryptography; Security of data; Certification; Cryptographic protocols; Identity management systems; On-line service; Public keys; Information management"
"Lowry J.; Theriault K.","Lowry, J. (7103012394); Theriault, K. (57188989369)","7103012394; 57188989369","Experimentation in the IA program","2001","10","10.1109/DISCEX.2001.932202","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964434432&doi=10.1109%2fDISCEX.2001.932202&partnerID=40&md5=4417416a825876151f5ee51fe5014db9","Over the past two years, DARPA's Information Assurance program has employed an approach which is unique for a computer science-based effort: a paradigm of experimentation has been used to identify, pursue, and investigate key issues in the development of an integrated approach to assurance for information systems. This paper describes the motivation for the experimental approach, how that approach was applied, strengths and weaknesses of the approach, and provides some example results. © 2001 IEEE.","","Experimental approaches; Information assurance programs; Integrated approach; Key Issues"
"Peltier T.R.","Peltier, Thomas R. (6506691586)","6506691586","Information Security Risk Analysis","2001","151","10.1201/b12444","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67249108223&doi=10.1201%2fb12444&partnerID=40&md5=84c5e2562a4879281647f6bde8858874","Risk is a cost of doing business. The question is, ""What are the risks, and what are their costs?"" Knowing the vulnerabilities and threats that face your organization's information and systems is the first essential step in risk management. Information Security Risk Analysis shows you how to use cost-effective risk analysis techniques to id. © 2001 by CRC Press LLC.","",""
"Cannady J.; Garcia R.C.","Cannady, James (6603623842); Garcia, Raymond C. (7403264563)","6603623842; 7403264563","The application of fuzzy ARTMAP in the detection of computer network attacks","2001","6","10.1007/3-540-44668-0_32","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34848894054&doi=10.1007%2f3-540-44668-0_32&partnerID=40&md5=dbbfd0e115336f1ab5a435b2fdfd5444","The timely and accurate detection of computer and network system intrusions has always been an elusive goal for system administrators and information security researchers. Existing intrusion detection approaches require either manual coding of new attacks in expert systems or the complete retraining of a neural network to improve analysis or learn new attacks. This paper presents a new approach to applying adaptive neural networks to intrusion detection that is capable of autonomously learning new attacks rapidly using feedback from the protected system. © Springer-Verlag Berlin Heidelberg 2001.","","Computer networks; Expert systems; Intrusion detection; Mercury (metal); Neural networks; Security of data; Adaptive neural networks; Computer and networks; Computer network attacks; Fuzzy ARTMAP; Intrusion detection approaches; Manual coding; New approaches; System administrators; Computer crime"
"Lang U.; Gollmann D.; Schreiner R.","Lang, Ulrich (56211830900); Gollmann, Dieter (55906742200); Schreiner, Rudolf (56213379100)","56211830900; 55906742200; 56213379100","Verifiable identifiers in middleware security","2001","8","10.1109/ACSAC.2001.991562","https://www.scopus.com/inward/record.uri?eid=2-s2.0-53149129939&doi=10.1109%2fACSAC.2001.991562&partnerID=40&md5=7d248c719c7171833aeadf2c8535cf56","This paper discusses the difficulties of describing an appropriate notion of the security attributes ""caller"" and ""target"" in object-oriented middleware systems such as CORBA. Middleware security needs such security attributes in order to be able to express middleware layer security policies. Our analysis points out that, whilst there is no information available on the ORB layer to describe the caller and target, it is possible in practice to use descriptors from other layers. In CORBA security, the mechanism-specific identifiers on the caller side and the information from the object reference on the target side turn out to be most appropriate and trustworthy for describing caller and target application objects at the right granularity. As a proof of concept we mention our MICOSec CORBA security implementation which demonstrates the feasibility of our approach. Our paper shows that it is unrealistic to expect a security service layer to be able to abstract fully from the underlying security mechanisms without implications on granularity and semantic mismatches. © 2001 IEEE.","Application software; Computer architecture; Computer security; Hardware; Information analysis; Information security; Laboratories; Middleware; Object oriented programming; Terminology","Application programs; Common object request broker architecture (CORBA); Computer architecture; Computer hardware; Computer programming; Information analysis; Laboratories; Middleware; Security of data; Security systems; Semantics; Terminology; Middleware security; Object-oriented middleware; Security attributes; Security implementations; Security mechanism; Security services; Semantic mismatches; Target application; Object oriented programming"
"Watro R.J.; Shirey R.W.","Watro, R.J. (8250683100); Shirey, R.W. (57196758307)","8250683100; 57196758307","Mapping mission-level availability requirements to system architectures and policy abstractions","2001","5","10.1109/DISCEX.2001.932215","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964503275&doi=10.1109%2fDISCEX.2001.932215&partnerID=40&md5=8c113d2d7707b4481be80e40b378f344","The BBN Pledge project was a DARPA-sponsored research effort to provide a common architecture for policy in information systems. To support technology transfer activity within Pledge, BBN surveyed underdeveloped topics in the area of information security policy. Based on that survey, BBN selected the topic of availability requirements for further work. We discuss mission-level availability requirements and suggest techniques for mapping such requirements to unifying abstractions and system architectures. Rather than providing a finished product, this paper is intended to present initial ideas that can be the basis for further research. © 2001 IEEE.","","Abstracting; Bayesian networks; Mapping; Security of data; Surveys; Technology transfer; Common architecture; Finished products; Further works; Information security policies; Mapping missions; Research efforts; Support technology; System architectures; Computer architecture"
"Wolthusen S.D.","Wolthusen, Stephen D. (55887434700)","55887434700","Security policy enforcement at the file system level in the Windows NT operating system family","2001","6","10.1109/ACSAC.2001.991521","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949236112&doi=10.1109%2fACSAC.2001.991521&partnerID=40&md5=7c3938e7fa29ea17ee10b4f9461b6fc7","This paper describes the implementation of an enforcement module for file system security implemented as part of a security architecture for distributed systems which enforces a centrally administered security policy under the Windows NT operating system platform. The mechanism provides mandatory access control, encryption, and auditing on an individual file basis across distributed systems while being fully transparent to both users and application programs and functioning regardless of the type of file system or its attachment mechanism. © 2001 IEEE.","Access control; Cryptography; Data security; Data structures; File systems; Information security; Labeling; Operating systems; Protection; Secure storage","Access control; Application programs; Computer operating systems; Cryptography; Data structures; Digital storage; File organization; Labeling; Network security; Security of data; Security systems; Attachment mechanism; File system securities; File systems; Mandatory access control; Protection; Secure storage; Security Architecture; Security policy enforcement; Windows operating system"
"Gilliam D.P.; Kelly J.C.; Powell J.D.; Bishop M.","Gilliam, D.P. (7005905361); Kelly, J.C. (55574227958); Powell, J.D. (55728633500); Bishop, M. (7201415965)","7005905361; 55574227958; 55728633500; 7201415965","Development of a software security assessment instrument to reduce software security risk","2001","13","10.1109/ENABL.2001.953404","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48749099042&doi=10.1109%2fENABL.2001.953404&partnerID=40&md5=1c75c24ec1a5a357d75663766de31e89","The paper discusses joint work by the California Institute of Technology's Jet Propulsion Laboratory and the University of California at Davis (CC Davis) sponsored by the National Aeronautics and Space Administration to develop a security assessment instrument for the software development and maintenance life cycle. The assessment instrument is a collection of tools and procedures to support development of secure software. Specifically, the instrument offers a formal approach for engineering network security into software systems and application throughout the software development and maintenance life cycle. The security assessment instrument includes a Vulnerability Matrix (VMatrix) with platform/application, and signature fields in a database. The information in the VMatrix has become the basis for the Database of Vulnerabilities, Exploits, and Signatures (DOVES) at UC Davis. The instrument also includes a set of Security Assessment Tools (SAT), including the development of a property-based testing tool by UC Davis, to slice software code looking for specific vulnerability properties. A third component of the research is an investigation into the verification of software designs for compliance to security properties. This is based on innovative model checking approaches that will facilitate the development and verification of software security models. © 2001 IEEE.","Application software; Data security; Databases; Information security; Instruments; National security; Paper technology; Programming; Software maintenance; Software tools","Application programs; Compliance control; Computer aided software engineering; Computer software; Computer software maintenance; Database systems; Formal methods; Instrument testing; Instruments; Life cycle; Maintenance; Mathematical programming; Model checking; NASA; National security; Risk assessment; Security of data; Software design; Software engineering; Software testing; Verification; Assessment instruments; California Institute of Technology; Jet Propulsion Laboratory; Paper technology; Property based testing; Software development and maintenances; University of California; Verification of softwares; Network security"
"Poore R.S.","Poore, Ralph Spencer (57167532000)","57167532000","Computer forensics and privacy: At what price do we police the internet?","2001","6","10.1201/9781420000177","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970945179&doi=10.1201%2f9781420000177&partnerID=40&md5=ed343a1d5069ea157a453beecc262fc9","Exhibit 1 contains an example of a simple e-mail message sent using Microsoft Outlook. The route taken by the message, the originator of the message, and the recipient of the message (as well as additional recipients in this case) are clearly shown in the header. However, the header information goes far beyond “from” and “to” information. It includes software version and release-level information for each product in the traced route. It includes time and date stamps and message identifiers (sufficient information to obtain a copy of the message from an intervening node if the store-and-forward node keeps the copy long enough). It includes the subject line and a unique message identifier that incorporates the sender’s email address. Finally, it includes a user identifier (UIDL) that provides a locally unique identifier for the message that may aid in tracing the message within the system of origin. Of course, a knowledgeable perpetrator can easily forge or alter these headers, and successful delivery of the message does not require most of the fields. However, many criminals use technologies they do not understand, leaving evidence they did not know they were leaving. The information security professional who is aware of these sources potentially gains an advantage. © 2002 by CRC Press LLC.","",""
"Gelbord B.","Gelbord, B. (6506097898)","6506097898","Graphical techniques in intrusion detection systems","2001","7","10.1109/ICOIN.2001.905436","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350625971&doi=10.1109%2fICOIN.2001.905436&partnerID=40&md5=3888a90f7a697f4a6ffa7fd93506efd7","As coordinated attacks on networks become more frequent, the study of systems that can identify unlawful attempts to penetrate a network, or so called intrusion detection systems (IDS), has become increasingly popular. IDS traditionally suffer from an inability to detect an attack that is built from a sequence of valid network activity. For this reason it is important to develop a system capable of analyzing the global nature of the network activity. One such system is GrIDS-a graph based intrusion detection system for large networks, being developed at the University of California, Davis, California. This system constructs graphs based on the network activity and then detects attacks based on an analysis of the characteristics of these graphs. One of the bottlenecks in this process is the inability to efficiently compare characteristics of very large networks. This often becomes necessary because the increasing complex nature of network traffic generates graphs with multiple nodes and edges. We propose using a new result on subgraph isomorphism due to Eppstein (see Journal of Graph Algorithms and Applications, vol.3, no.3, p.1-27, 1999) to maximize the efficiency of this analysis. This provides the IDS with the ability to analyze traffic on a broader level and thus increases the overall performance of the system. © 2001 IEEE.","Authorization; Computer industry; Computer network reliability; Explosives; Information security; Intelligent networks; Internet; Intrusion detection; Performance analysis; Telecommunication traffic","Complex networks; Computer crime; Explosives; Explosives detection; Graphic methods; Intelligent networks; Internet; Mercury (metal); Reliability analysis; Security of data; Telecommunication industry; Telecommunication traffic; Authorization; Computer industry; Computer network reliability; Graphical technique; Intrusion Detection Systems; Performance analysis; Subgraph isomorphism; University of California; Intrusion detection"
"","","","7th International Conference on the Theory and Application of Cryptology and Information Security, ASIACRYPT 2001","2001","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946834250&partnerID=40&md5=b0f969c2a23b23544c405de14a317145","The proceedings contain 34 papers. The special focus in this conference is on Lattice Based Cryptography, Human Identification, Practical Public Key Cryptography and Cryptography Based on Coding Theory. The topics include: The modular inversion hidden number problem; secure human identification protocols; an efficient implementation of braid groups; efficient traitor tracing algorithms using list decoding; security of reduced version of the block cipher camellia against truncated and impossible differential cryptanalysis; known-iv attacks on triple modes of operation of block ciphers; a compact rijndael hardware architecture with s-box optimization; efficient and mutually authenticated key exchange for low power computing devices; fully distributed threshold RSA under standard assumptions; adaptive security in the threshold setting; threshold cryptosystems secure against chosen-ciphertext attacks; oblivious polynomial evaluation and oblivious neural learning; efficient zero-knowledge authentication based on a linear algebra problem minrank; responsive round complexity and concurrent zero-knowledge; practical construction and analysis of pseudo-randomness primitives; autocorrelation coefficients and correlation immunity of Boolean functions; self-blindable credential certificates from the Weil pairing; key-privacy in public-key encryption and provably secure fair blind signatures with tight revocation.","",""
"Tallet J.O.; Henning R.R.; Fox K.L.","Tallet, J.O. (57188983649); Henning, R.R. (8947862900); Fox, K.L. (15825121700)","57188983649; 8947862900; 15825121700","IDEA - An information superstructure","2001","0","10.1109/DISCEX.2001.932181","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964459869&doi=10.1109%2fDISCEX.2001.932181&partnerID=40&md5=c2cb63c7cc052962858078d9afb67663","The Associated Press has reported that for over a month, hackers effectively penetrated Microsoft's firewall, and potentially, had access to source code for future products. Over the past year, reported commercial espionage has been increasing steadily. These events underscore the necessity for security engineers to define and implement strong information assurance infrastructures. The concept of defense in depth is used to provide sufficient detection and defensive countermeasures to ensure an enterprise's information is protected. Over the past three years, Harris has conducted research leading to the development of an assurance superstructure tool: the Integrated Design Environment for Assurance (IDEA). Building upon concepts developed during the Network Vulnerability Tool (NVT) program, the IDEA program refined the design and provides a comprehensive assurance analysis superstructure. The IDEA program benefited from the NVT architecture to gain greater adaptive capabilities to address the evolving capabilities of external vulnerability assessment and risk management tools. This re-architected solution builds upon lessons learned during the NVT project. © 2001 IEEE.","architecture; data fusion; fuzzy; FuzzyFusion™; information operations; information security; patterns","Architecture; Data fusion; Network security; Personal computing; Risk assessment; Risk management; Security of data; Adaptive capabilities; fuzzy; Information assurance; Information operations; Integrated design environments; Network vulnerability; patterns; Vulnerability assessments; Network architecture"
"Shigeki K.; Soshi M.; Miyaji A.","Shigeki, K. (7103085039); Soshi, M. (6507614398); Miyaji, A. (35484680100)","7103085039; 6507614398; 35484680100","An agent-based model of anonymous communication protocols","2001","1","10.1109/ENABL.2001.953410","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950284041&doi=10.1109%2fENABL.2001.953410&partnerID=40&md5=ac98a353d282bc3146d01e400ee30052","So far various anonymous communication protocols have been proposed independently and aimed at different situations. As a result, it is hard to understand the essential structures of those protocols and each protocol must be evaluated and implemented independently. To solve these problems, we propose an anonymous communication model that can represent a wide variety of anonymous protocols. In our model, we introduce agents that work in cooperation to realize anonymous communication. This modeling is based on the observation that most of practical anonymous protocols have much commonality in that they have several relay nodes en route from the sender to the receiver to provide anonymity. On our model, such agents' behaviors are expressed in a small set of primitive functions. Using these primitive functions, the essential structures of anonymous communication protocols can be described clearly. © 2001 IEEE.","Information science; Information security; Information technology; Protocols; Relays; Research and development","Computational methods; Information science; Information technology; Network protocols; Security of data; Agent-based model; Anonymous communication; Anonymous protocol; En-route; Primitive function; Relay node; Relays; Research and development; Autonomous agents"
"Koch B.T.","Koch, Bryan T. (57194885710)","57194885710","Enclaves: The enterprise as an extranet","2001","0","10.1201/9781420031508","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055785665&doi=10.1201%2f9781420031508&partnerID=40&md5=756bec65a07f5bc05a05a718dec369e3","Even in the most secure organizations, information security threats and vulnerabilities are increasing over time. Vulnerabilities are increasing with the complexity of internal infrastructures; complex structures have more single points of failure, and this in turn increases the risk of multiple simultaneous failures. Organizations are adopting new, untried, and partially tested products at ever-increasing rates. Vendors and internal developers alike are relearning the security lessons of the past - one at a time, painful lesson by painful lesson. © 2002 by CRC Press LLC.","",""
