"Authors","Author full names","Author(s) ID","Title","Year","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords"
"Fritsch L.","Fritsch, Lothar (23004316700)","23004316700","The clean privacy ecosystem of the future internet","2013","1","10.3390/fi5010034","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097330685&doi=10.3390%2ffi5010034&partnerID=40&md5=3249a844be41755b90d8f84831520dff","This article speculates on the future of privacy and electronic identities on the Internet. Based on a short review of security models and the development of privacy-enhancing technology, privacy and electronic identities will be discussed as parts of a larger context-an ecosystem of personal information and electronic identities. The article argues for an ecosystem view of personal information and electronic identities, as both personal information and identity information are basic required input for many applications. Therefore, for both application owners and users, a functioning ecosystem of personal information and electronic identification is important. For the future of the Internet, high-quality information and controlled circulation of such information is therefore argued as decisive for the value of future Internet applications. © 2013 by the authors.","Identity ecosystem; Information privacy; Information security; Privacy; Privacy enhancing technology(PET); Security perimeter","Data privacy; Electronic identity; Future internet; Identity ecosystem; Information privacy; Personal identity; Personal information; Privacy; Privacy enhancing technologies; Security modeling; Security perimeter; Ecosystems"
"Howard P.D.","Howard, Patrick D. (57204047418)","57204047418","Organization of information security","2013","0","10.1201/b15573","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054250181&doi=10.1201%2fb15573&partnerID=40&md5=06162abb4d3af250295fb0cbb36aead0","The sixth clause of ISO 27002 focuses on the information security responsibilities of management within an organization. Specifically, it emphasizes the necessity of management commitment to the security of the organization’s information resources. The importance of this topic is revealed in a cursory review of the 10 critical success factors identified in ISO 27002. Organizing for information security is directly related to four of these critical success factors, whereas the need of an organization to properly organize for its information security efforts indirectly relates to the remaining six as well. This chapter focuses on creation of a management framework to allow the organization to meet its information security objectives. © 2014 by Taylor & Francis Group, LLC.","","Security of data; Security systems; Critical success factor; Information resource; Management frameworks; Organization of informations; Security responsibilities; Information management"
"Tumeo A.; Villa O.; Secchi S.; Chavarría-Miranda D.","Tumeo, Antonino (22036780900); Villa, Oreste (15052695000); Secchi, Simone (55309135000); Chavarría-Miranda, Daniel (22833262100)","22036780900; 15052695000; 55309135000; 22833262100","Effcient aho-corasick string matching on emerging multicore architectures","2013","0","10.1201/b16293","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054638882&doi=10.1201%2fb16293&partnerID=40&md5=7d600c935791805846d064ff72a466f0","String-matching algorithms are critical to several scientific fields. Beside text processing and databases, emerging applications such as DNA protein sequence analysis, data mining, information-security software, antivirus, and machine learning all exploit string matching algorithms [1]. All these applications usually process a large quantity of textual data, require high performance, and/or predictable execution times. Among all the string matching algorithms, one of the most studied, especially for text processing and security applications, is the Aho-Corasick algorithm. © 2014 by Taylor & Francis Group, LLC.","","Application programs; Bioinformatics; Learning systems; Security of data; Software architecture; Text processing; Aho-Corasick; Aho-Corasick algorithms; Emerging applications; Multicore architectures; Scientific fields; Security application; String matching; Textual data; Data mining"
"Conrad E.; Misenar S.; Feldman J.","Conrad, Eric (55825133600); Misenar, Seth (55825213000); Feldman, Joshua (55825105400)","55825133600; 55825213000; 55825105400","Eleventh Hour CISSP: Study Guide, Second Edition","2013","2","10.1016/C2013-0-00199-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162685472&doi=10.1016%2fC2013-0-00199-5&partnerID=40&md5=5250824e12f0bf1ec38d833b0091e1a9","Eleventh Hour CISSP provides you with a study guide keyed directly to the most current version of the CISSP exam. This book is streamlined to include only core certification information and is presented for ease of last minute studying. Main objectives of the exam are covered concisely with key concepts highlighted. The CISSP certification is the most prestigious, globally recognized, vendor neutral exam for information security professionals. Over 67,000 professionals are certified worldwide with many more joining their ranks. This new Second Edition is aligned to cover all of the material in the most current version of the exam’s Common Body of Knowledge. All 10 domains are covered as completely and as concisely as possible, giving you the best possible chance of acing the exam. © 2014 Elsevier Inc. All rights reserved.","",""
"Fries S.; Suhr A.","Fries, Steffen (24511852100); Suhr, André (55551127700)","24511852100; 55551127700","Securing telecontrol in smart grid environments","2013","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017336703&partnerID=40&md5=9f014a3a9f2d5dac363899bea5c0564b","The Smart Grid is based on information exchange between various stakeholders using open communication technologies to control the physical electric grid through the information grid. Protection against cyber attacks is essential to ensure a reliable operation of the smart grid. While this topic has been addressed by various regulatory, standardization, and research activities, the devil is in the detail, namely in the integration of suitable security solutions into the target systems and in the specific deployment environments considering the already deployed infrastructure. After giving an overview on the target use case and its security requirements, the focus is placed on securing telecontrol communication, namely IEC 60870-5-104 by applying the IEC 62351 framework for end-to-end security in power systems. The security framework is depicted regarding its current status putting the emphasis on the security means for telecontrol. © VDE VERLAG GMBH ∙ Berlin ∙ Offenbach.","","Cybersecurity; Electric power system control; Network security; Smart power grids; Communicationtechnology; Electric grids; Grid environments; Information exchanges; Information Grid; Open communication; Reliable operation; Research activities; Security solutions; Smart grid; Electric power transmission networks"
"","","","6th EuroSymposium on Systems Analysis and Design, EuroSymposium 2013","2013","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025581744&partnerID=40&md5=785e3a419cc237b89d4b8c79aa0d9b6b","The proceedings contain 8 papers. The special focus in this conference is on Systems Analysis and Design. The topics include: Rule based approach for ensuring consistency in different UML models; development of requirements on the role business analyst; ERP in project-driven organizations; specifying security at the systems analysis level; identifying factors of an information security management system of local self-government bodies; the integration of web-based information and the structured data in data warehousing; matching process requirements to learning objectives and considerations in introducing a blended learning environment dedicated to training computer network administrators.","",""
"Campbell R.J.","Campbell, Richard J. (56959756600)","56959756600","Electrical power: Overview of congressional issues","2013","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947059026&partnerID=40&md5=163b12903a6b92deb64f713042a3a864","The electric power industry is in the process of transformation. The electricity infrastructure of the United States is aging, and uncertainty exists around how to modernize the grid, and what technologies and fuels will be used to produce electricity in the future. Congress will likely be faced with policy issues regarding how the modernization of this vital industry will unfold. For most of the 20th century, coal has been the dominant fuel used to produce electricity. In 2011, coal was the fuel used for almost 42% of power generation in the United States. However, coal use for power generation seems to be on the decline. In April 2012, for the first time in history, the amount of electricity generated from natural gas equaled that of coal (according to Energy Information Administration statistics) with each fuel claiming about 32% of the market. The future of coal as a fuel for power generation seems to be in question. Two major reasons are generally seen as being responsible: the expectation of a dramatic rise in natural gas supplies, and the impact of environmental regulations on an aging base of coalfired power plants. The electric utility industry values diversity in fuel choice options since reliance on one fuel or technology can leave electricity producers vulnerable to price and supply volatility. However, an ""inverse relationship"" is developing for coal vs. natural gas as a power generation choice based on market economics alone, and policies which allow one fuel source to dominate may come at the detriment of the other. Upgrading the nation's transmission system to accommodate current and future uses, and ensuring the reliable functioning and the security of the grid, has been a major concern for the federal government. Federal law has already tasked the Federal Energy Regulatory Commission with responsibility for enforcing reliability standards for the bulk electric system, including cybersecurity, but protection from natural hazards continues as a key issue. The recent damage sustained to the electrical grid by Hurricane Sandy in New York and New Jersey and difficulty in restoring electricity service underscore the age and fragility of the power system, and how electricity service might benefit from hardening and modernization of various power systems. Growing concerns over greenhouse gas (GHG) emissions, other environmental costs associated with burning fossil fuels, and existing or anticipated state and federal policies addressing these issues are leading some utilities and energy providers to deploy more renewable energy technologies to meet power demands, and potentially increasing the need for new transmission lines to incorporate clean energy sources. New environmental regulations under development would impose new requirements on coal-fired power plants. Some of these rules would be implemented at the federal level, while others would be implemented at the state level. The Environmental Protection Agency (EPA) also issued standards for greenhouse gas emissions which would require all new power plants to restrict carbon dioxide emissions. EPA has yet to propose rules for GHG emissions from existing power plants, as is required by court order. Much attention has focused on the resulting finalization of these regulations, and their potential to contribute to power plant retirements, with some in the electric power industry expressing concern that reliability could be impacted. © 2013 Nova Science Publishers, Inc.","","Age hardening; Carbon; Carbon dioxide; Coal; Commerce; Electric industry; Electric power generation; Electric power transmission; Electric utilities; Energy policy; Environmental Protection Agency; Environmental regulations; Environmental technology; Fossil fuel power plants; Fossil fuels; Fuels; Gas emissions; Gas plants; Gases; Global warming; Greenhouse gases; Hurricanes; Laws and legislation; Natural gas; Natural gasoline plants; Plants (botany); Renewable energy resources; Carbon dioxide emissions; Coal-fired power plant; Electric power industries; Electric utility industry; Electricity infrastructure; Energy Information Administration; Federal energy regulatory commissions; Renewable energy technologies; Electric power transmission networks"
"Peltier T.R.","Peltier, Thomas R. (6506691586)","6506691586","Information Security fundamentals: Second edition","2013","39","10.1201/b15573","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054243357&doi=10.1201%2fb15573&partnerID=40&md5=df9a8b155af58d9c77d2d287aca1ac7b","Developing an information security program that adheres to the principle of security as a business enabler must be the first step in an enterprise’s effort to build an effective security program. Following in the footsteps of its bestselling predecessor, Information Security Fundamentals, Second Edition providesinformation security professionals with a clear understanding of the fundamentals of security required to address the range of issues they will experience in the field. The book examines the elements of computer security, employee roles and responsibilities, and common threats. It discusses the legal requirements that impact security policies, including Sarbanes-Oxley, HIPAA, and the Gramm-Leach-Bliley Act. Detailing physical security requirements and controls, this updated edition offers a sample physical security policy and includes a complete list of tasks and objectives that make up an effective information protection program. • Includes ten new chapters. • Broadens its coverage of regulations to include FISMA, PCI compliance, and foreign requirements. • Expands its coverage of compliance and governance issues. • Adds discussions of ISO 27001, ITIL, COSO, COBIT, and other frameworks. • Presents new information on mobile security issues. • Reorganizes the contents around ISO 27002. The book discusses organization-wide policies, their documentation, and legal and business requirements. It explains policy format with a focus on global, topic-specific, and application-specific policies. Following a review of asset classification, it explores access control, the components of physical security, and the foundations and processes of risk analysis and risk management. The text concludes by describing business continuity planning, preventive controls, recovery strategies, and how to conduct a business impact analysis. Each chapter in the book has been written by a different expert to ensure you gain the comprehensive understanding of what it takes to develop an effective information security program. © 2014 by Taylor & Francis Group, LLC.","","Access control; Computer peripheral equipment; Risk analysis; Risk assessment; Risk management; Security systems; Application specific; Business continuity planning; Business impact analysis; Business requirement; Gramm-leach-bliley acts; Information protection; Recovery strategies; Security professionals; Laws and legislation"
"Kamran M.; Shabbir G.; Abid M.","Kamran, Mufliha (57190260391); Shabbir, Ghulam (56362889800); Abid, Muhammad (57190179567)","57190260391; 56362889800; 57190179567","Pooled methodology for combating primary user emulation attack in cognitive radio networks","2013","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978676851&partnerID=40&md5=09117b27982deb7151a0ced454a2f11b","Cognitive Radio (CR) is gifted technique that has a potential to resolve the problem of spectrum scarcity. The investigation of available spectrum band by the secondary users is called spectrum sensing; a core mechanism mandatory for the true operation of CRs. Security of spectrum sensing process needs a lot of focus. Information security in the control channel is dependent upon the authentication surety of cognitive radio network that are used for the exchange of the information on the free primary channels. So, if the channel sensing is unsecure then occurrence of interference or the preemption of resources for long can take place. This uncertainty is often due to a serious threat of Primary User Emulation Attack (PUEA) in which the attacker confuses the CR, by mimicking the characteristics of a Primary User (PU) to gain illegal access to the spectrum. This is a great threat to control channel authenticity. We have proposed a technique of pooled methodology to mitigate the effect of this attack by employing a combined effect of energy detection and feature detection. With the help of simulations the effectiveness of our scheme is established in terms of higher probability of false detections in case of energy detection scheme and lower in case of pooled methodology for the security establishment. © 2013 SDIWC.","Cognitive radio network; Energy detection; Pooled methodology; Primary user emulation attack; Security","Information science; Mobile telecommunication systems; Network security; Radio; Radio systems; Secure communication; Security of data; Signal detection; Cognitive radio network; Energy detection; Pooled methodology; Primary user emulation attack (PUEA); Security; Cognitive radio"
"Woods B.","Woods, Beau (57212442669)","57212442669","Information security on the cheap","2013","0","10.1201/b15440-10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076648456&doi=10.1201%2fb15440-10&partnerID=40&md5=73a5fad87fac36f02d76ac4e1feb7950","An informal survey of the stories on information security budgeting suggests that 40-60% of organizations are cutting or holding their budget the same over the last year. And of those that are increasing their budgets, most increases are small. This is at a time when the actual threats are on the rise, security has risen in importance to the organization, vendors are daily coming out with solutions to problems we did not know we had a year ago, and hiring and keeping good people is becoming increasingly difficult and expensive. © 2014 by Taylor & Francis Group, LLC.","",""
"Vacca J.","Vacca, John (7005122488)","7005122488","Computer and Information Security Handbook","2013","43","10.1016/C2011-0-07051-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013775166&doi=10.1016%2fC2011-0-07051-5&partnerID=40&md5=d49932d7d4a6198a46d6be3154bc8188","The second edition of this comprehensive handbook of computer and information security serves as a professional reference and practitioner's guide providing the most complete view computer security and privacy available. It offers in-depth coverage of security theory, technology, and practice as they relate to established technologies as well as recent advancements. It explores practical solutions to a wide range of security issues. Individual chapters are authored by leading experts in the field and address the immediate and long-term challenges in the authors' respective areas of expertise. The book is organized into nine parts composed of 61 contributed chapters by leading experts in the areas of networking and systems security; information management; cyber warfare and security; encryption technology; privacy; data stora physical security; and a host of advanced security topics. New to this edition are chapters on intrusion detection, securing the cloud, securing web apps, ethical hacking, cyber forensics, physical security, disaster recovery, cyber attack deterrence, and more. Chapters contributed by leaders in the field cover theory and practice of computer security technology, allowing the reader to develop a new level of technical expertise. This book's comprehensive and up-to-date coverage of security issues facilitates learning and allows the reader to remain current and fully informed from multiple viewpoints. Presents methods of analysis and problem-solving techniques, enhancing the readers grasp of the material and ability to implement practical solutions. © 2013 Elsevier Inc. All rights reserved.","",""
"Silic M.; Back A.","Silic, Mario (55793865700); Back, Andrea (16021435700)","55793865700; 16021435700","Information security and open source dual use security software: Trust paradox","2013","12","10.1007/978-3-642-38928-3_14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988841519&doi=10.1007%2f978-3-642-38928-3_14&partnerID=40&md5=9236e1456d2f622129089f219eb80509","Nmap, free open source utility for network exploration or security auditing, today counts for thirteen million lines of code representing four thousand years of programming effort1. Hackers can use it to conduct illegal activities, and information security professionals can use it to safeguard their network. In this dual-use context, question of trust is raised. Can we trust programmers developing open source dual use security software? Motivated by this research question, we conducted interviews among hackers and information security professionals, and explored ohloh.net database. Our results show that contributors behind open source security software (OSSS) are hackers, OSSS have important dual-use dimension, information security professionals generally trust OSSS, and large organizations will avoid adopting and using OSSS. © IFIP International Federation for Information Processing 2013.","Dual-use technology; FLOSS; Hacker; Information security; Nmap; Ohloh.net; Open source security software; Trust","Computer crime; Information use; Network security; Open systems; Personal computing; Security of data; Security systems; Verification; Dual use technology; FLOSS; Hacker; Nmap; Ohloh.net; Security software; Trust; Open source software"
"Kuhlisch R.; Sandkuhl K.","Kuhlisch, Raik (55490076300); Sandkuhl, Kurt (6603331991)","55490076300; 6603331991","Policy conflict handling as a monitoring activity of hospital information systems","2013","0","10.1007/978-3-642-41687-3_10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025121029&doi=10.1007%2f978-3-642-41687-3_10&partnerID=40&md5=73e1407a3cd69c807e81162e1f33d3d5","Alignment of business and IT is a serious challenge in enterprises due to continuously changing business environments and at the same time changing organizational IT infrastructures. The same challenges can be detected in health information technology accompanied by domain-specific information security demands regarding the access to patient-related information and medical data. The paper addresses a specific aspect in this area, which is of high relevance for business and IT alignment: how to define and apply policies as means to translate organizational requirements into guidelines and rules in IT management. The scope of the paper is limited to hospital information systems and policies in information security. The main contributions of this paper are (1) to present a case study from hospital information security confirming the need for supporting policy implementation, (2) to identify and describe the problem of policy conflict management as part of IT and business alignment, and (3) to define the research design for addressing this problem from a design science perspective. © Springer-Verlag Berlin Heidelberg 2013.","Case study; Design science; E-health; Hospital intra-enterprise policy conflict; Information security; Policy compliance verification","Compliance control; Design; Hospitals; Security of data; Changing business environment; Design science; Domain-specific information; E health; Health information technologies; Hospital information systems; Intra-enterprises; Policy compliance; Information systems"
