"Authors","Author full names","Author(s) ID","Title","Year","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords"
"Tashi I.; Ghernaouti-Hélie S.","Tashi, Igli (24825402700); Ghernaouti-Hélie, Solange (15060974000)","24825402700; 15060974000","A security assurance model to holistically assess the information security posture","2010","2","10.1007/978-1-4419-1636-5_5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976468353&doi=10.1007%2f978-1-4419-1636-5_5&partnerID=40&md5=f0baf703cac231e152bef213080401bd","Managing Information Security (InfoSec) within an organization is becoming a very complex task. Currently, InfoSec Assessment is performed by using frameworks, methodologies, or standards which consider separately the elements related to security. Unfortunately, this is not necessarily effective because it does not take into consideration the necessity of having a global and systemic, multidimensional approach to ICT Security evaluation. This is mainly because the overall security level is only as strong as the weakest link. This chapter proposes a model aiming to holistically assess all dimensions of security in order to minimize the likelihood that a given threat takes advantage of the weakest link. Then a formalized structure taking into account all security elements is presented. The proposed model is based on, and integrates, a number of security best practices and standards that permit the definition of a reliable InfoSec framework. At this point an assessment process should be undertaken, the result of which will be the assurance that InfoSec is adequately managed within the organization. The added value of this model is that it is simple to implement and responds to concrete needs in terms of reliance upon efficient and dynamic evaluation tools and through a coherent evaluation system. © Springer Science+Business Media, LLC 2010.","",""
"Yang W.; Zhu W.T.","Yang, Wenbo (55501100000); Zhu, Wen Tao (35114340500)","55501100000; 35114340500","Protecting source location privacy in wireless sensor networks with data aggregation","2010","14","10.1007/978-3-642-16355-5_22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037726765&doi=10.1007%2f978-3-642-16355-5_22&partnerID=40&md5=abd6622d61ce6e08c9f8f6e95116c086","Many efforts have been made to protect sensor networks against attacks, and standard mechanisms such as encryption are widely used to provide security services. However, the wireless transmission of a message itself may reveal to the adversary the origin of a sensed event, i.e., the source location of the message. Providing such position privacy in sensor networks is a challenging task. Traditional anonymity techniques are inappropriate for resource-constrained sensor networks, but an adversary may easily monitor the network communications. In this work, we focus on protecting source location privacy in the global attack model, where an adversary may have a global view of the communications in a sensor network and employ traffic analysis to locate the message sources. A flexible and effective countermeasure based on secure data aggregation is proposed to prevent the leakage of source location information. Both theoretical analysis and simulations are presented to validate the proposed scheme. © 2010 Springer-Verlag.","anonymity; data aggregation; information security; location privacy; Wireless sensor networks","Cryptography; Data privacy; Location; Security of data; Ubiquitous computing; Wireless sensor networks; Analysis and simulation; anonymity; Data aggregation; Location privacy; Network communications; Secure data aggregations; Source-location privacy; Wireless transmissions; Anonymity; Network security"
"Tuyikeze T.; Pottas D.","Tuyikeze, T. (56580272100); Pottas, D. (7801386200)","56580272100; 7801386200","An information security policy development life cycle","2010","7","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907311028&partnerID=40&md5=fe91a6bdd8928abfcbda617b0fb140d7","Despite the fact that the formulation and use of information security policies are commonly practiced and that organizations devote significant resources to information security management, it is commonplace that the application of a security policy fails to accomplish its goals. For example, policies may be issued but not reviewed to include new regulatory requirements or business process changes, thereby resulting in neglect of legal responsibilities and policies that are outdated. The main objective of this paper is to provide a roadmap for information security policy development which promotes sustainability. The paper investigates current literature on policy development methods and compares the various approaches. Based on the result of the comparison, an Information Security Policy Development Life Cycle (ISP-DLC) is proposed. The proposed life cycle approach will ensure that organizational security policies are comprehensive, effective and sustainable.","Information security policy; Policy development life cycle","Information management; Information use; Life cycle; Mobile security; Public policy; Security systems; Business process change; Information security managements; Information security policies; Life cycle approach; Policy development; Regulatory requirements; Roadmap; Security policy; Security of data"
"Njenga K.; Brown I.","Njenga, Kennedy (55447649900); Brown, Irwin (7402606413)","55447649900; 7402606413","The case for improvisation in information security risk management","2010","0","10.1007/978-3-642-15346-4_18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943618823&doi=10.1007%2f978-3-642-15346-4_18&partnerID=40&md5=f40e63e7b728f71e760c796c38f0dc7f","Information Security (IS) practitioners face increasingly unanticipated challenges in IS risk management, often pushing them to act extemporaneously. Few studies have been dedicated to examining the role these extemporaneous actions play in mitigating IS risk. Studies have focused on clear guidelines and policies as sound approaches to ISRM (functionalist approaches). When IS risk incidents occur in context and differ one from another, incrementalist approaches to ISRM apply. This paper qualitatively draws viewpoints from IS management on the functionalist and incrementalist viewpoint of managing IS risk. We examine improvisation as an expression of extemporaneous action using a selected case study and argue that improvisation is a fusion of functionalist and incrementalist approaches. Discussions with information security practitioners selected from the case study suggest the presence of improvisation as a positive value-add phenomenon in ISRM. This paper presents a case for improvisation in ISRM. © Springer-Verlag Berlin Heidelberg 2010.","Improvisation; Incrementalism; Information Security; Risk Management Functionalism","e-government; Security of data; Improvisation; In contexts; Incrementalism; Information security risk managements; IS managements; Positive value; Risk incidents; Security practitioners; Risk management"
"Ollam D.; Lawson S.","Ollam, Deviant (55826260100); Lawson, Shane (55827146000)","55826260100; 55827146000","Practical lock picking","2010","0","10.1016/C2010-0-64827-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013832688&doi=10.1016%2fC2010-0-64827-9&partnerID=40&md5=ce292328a1468da9afc1b8fb2358e963","For the first time, Deviant Ollam, well known lock picking teacher from DEFCON and Shmoocon is putting all of his knowledge into one book! Infosec professionals that need knowledge of lock picking will find this the perfect tutorial and later reference with solid and fast-acquired understanding of a variety of locks including electronic devices. You will find everything you need including quick-entry tricks like shimming, bumping, and bypassing, along with details on how ensure future access and how to cover your tracks. Author has taught 1000s of individuals many at leading conferences like DEFCON and Shmoocon Only up-to-date book available for the information security professional This knowledge completes the penetration tester's toolkit for internal and external audits of a company's security. © 2010 Elsevier Inc. All rights reserved.","",""
"Tipton H.F.; Nozaki M.K.","Tipton, Harold F. (56987651200); Nozaki, Micki Krause (57203241356)","56987651200; 57203241356","Information Security Management Handbook: Sixth Edition: Volume 4","2010","0","10.1201/EBK1439819029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151758842&doi=10.1201%2fEBK1439819029&partnerID=40&md5=1f62ff6ae7b8d70c9ad66b2add8254f3","Every year, in response to advancements in technology and new laws in different countries and regions, there are many changes and updates to the body of knowledge required of IT security professionals. Updated annually to keep up with the increasingly fast pace of change in the field, the Information Security Management Handbook is the single most. © 2010 by Taylor and Francis Group, LLC.","",""
"Asai T.; Hakizabera A.U.","Asai, T. (36717432900); Hakizabera, A.U. (36682358500)","36717432900; 36682358500","Empirical analysis of human-related problems of information security in cross-cultural environments: The case of the East African community","2010","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926181675&partnerID=40&md5=9daf1928629536b5a138499936eb5013","The growing interest in investment towards Africa in the last few years has been remarkable, thanks mainly to the growth of stronger economies and democracies on the continent and to an increased need for raw materials. The East African Community (EAC) composed of Burundi, Kenya, Rwanda, Tanzania and Uganda, presents a good investment platform for foreign investors due to their economies of scale. This paper discusses the potential problems concerning information security, which foreign companies may face in the EAC. UK, US, Belgium, China and Japan are selected as investor countries in this study. The potential problems of each country are examined using Greet Hofstede's framework of cultural dimensions. By using a measure called Level of Potential (LoP) whose practicability has been proved through previous research, the magnitude of the potential problems concerning Information Security Management (ISM) is predicted. We conducted a survey in one of the countries in the EAC, Rwanda, to evaluate the severity of the problems. We found the problem of ""using previous company's confidential information"" to have the highest severity. A list of countermeasures is proposed to protect business information.","Cultural difference; Cultural dimension; Human-related problem; Information security","Economics; Growth (materials); Mobile security; Business information; Confidential information; Cultural difference; Cultural dimensions; Cultural environment; Empirical analysis; Human-related problem; Information security managements; Security of data"
"Yeo M.L.; Ulmer J.R.","Yeo, M. Lisa (57219087735); Ulmer, Jackie Rees (7402322224)","57219087735; 7402322224","Risk mitigation decisions for IT security","2010","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900439873&partnerID=40&md5=a078b9f9d016443ed6ca03b4e13a5f44","Enterprises must manage their information risk as part of their larger operational risk management program, choosing whether to avoid, accept, mitigate, or transfer such information risk. Such choices are not necessarily mutually exclusive. This work creates a model of organizational workflows to examine control placement and insurance purchasing decisions as part of an information security management program. The model allows for the construction of non-linear workflow control interactions to determine where to implement controls in order to guarantee a certain level of assurance. We examine various distributions of damage, cost, and the trade-off between the budget and the price of the insurance.","Controls; Cyber-insurance; Information risk management; Workflows","Control; Risk management; Security of data; Cyber-insurance; Information risk; Information risk managements; Information security managements; Operational risk managements; Purchasing decisions; Risk mitigation decisions; Work-flows; Information technology"
"Shema M.","Shema, Mike (55825130000)","55825130000","Seven Deadliest Web Application Attacks","2010","6","10.1016/C2009-0-61233-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013928366&doi=10.1016%2fC2009-0-61233-2&partnerID=40&md5=5f1680ee9f166b41dcb1608463db6440","How can an information security professional keep up with all of the hacks, attacks, and exploits? One way to find out what the worst of the worst are is to read the seven books in our Seven Deadliest Attacks Series. Not only do we let you in on the anatomy of these attacks but we also tell you how to get rid of them and how to defend against them in the future. Countermeasures are detailed so that you can fight against similar attacks as they evolve.Attacks featured in this book include:SQL Injection Cross Site Scripting Logic AttacksKnowledge is power, find out about the most dominant attacks currently waging war on computers and networks globally Discover the best ways to defend against these vicious attacks; step-by-step instruction shows you how Institute countermeasures, don't be caught defenseless again, learn techniques to make your computer and network impenetrable. © 2010 Elsevier Inc. All rights reserved.","",""
"Stackpole B.; Oksendahl E.","Stackpole, Bill (8532502500); Oksendahl, Eric (57204325518)","8532502500; 57204325518","Security strategy: From requirements to reality","2010","5","10.1201/EBK1439827338","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906343215&doi=10.1201%2fEBK1439827338&partnerID=40&md5=f47587ce6511e68a904ba85fb540e305","Addressing the diminished understanding of the value of security on the executive side and a lack of good business processes on the security side, Security Strategy: From Requirements to Reality explains how to select, develop, and deploy the security strategy best suited to your organization. It clarifies the purpose and place of strategy in an information security program and arms security managers and practitioners with a set of security tactics to support the implementation of strategic planning initiatives, goals, and objectives. The book focuses on security strategy planning and execution to provide a clear and comprehensive look at the structures and tools needed to build a security program that enables and enhances business processes. Divided into two parts, the first part considers business strategy and the second part details specific tactics. The information in both sections will help security practitioners and mangers develop a viable synergy that will allow security to take its place as a valued partner and contributor to the success and profitability of the enterprise. Confusing strategies and tactics all too often keep organizations from properly implementing an effective information protection strategy. This versatile reference presents information in a way that makes it accessible and applicable to organizations of all sizes. Complete with checklists of the physical security requirements that organizations should consider when evaluating or designing facilities, it provides the tools and understanding to enable your company to achieve the operational efficiencies, cost reductions, and brand enhancements that are possible when an effective security strategy is put into action. © 2010 by Taylor & Francis Group, LLC.","",""
"Bedi D.S.; Warden S.C.","Bedi, D.S. (56580029500); Warden, S.C. (55631947500)","56580029500; 55631947500","Information security in hospitality SMMEs in cape metropolitan area: The management and culture perspective","2010","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926228851&partnerID=40&md5=1fee0b536796456642e3b608d9283c56","Information plays an important role in today's businesses. It needs to be protected at all costs in order to avoid facing the consequences of loss of data and compromising information. In order to address information security, SMMEs (Small Medium and Micro Enterprises) should adopt a culture that is security abiding. By supporting a security culture where members of staff intuitively protect information, SMMEs can benefit much because the employees will be aware of their responsibilities regarding information security culture. However, previous studies tend to overlook this aspect. Management of information security can also help SMMEs deal with information security breaches especially that it has been indicated that employees contribute to most of the breaches. This paper looks at the two aspects, management and culture, to find out how SMMEs in the hospitality industry can effectively use them to deal with security issues. SMMEs in the hospitality industry deal with client credit card information and they need to protect it in order to avoid the consequences.","Culture; Hospitality; Information security; Management; Measures; Policies; SMMEs","Cell culture; Human resource management; Management; Mobile security; Public policy; Hospitality; Hospitality industry; Information security cultures; Measures; Metropolitan area; Micro-enterprises; Protect information; SMMEs; Security of data"
"El Desouki H.; Armstrong H.","El Desouki, H. (56580337000); Armstrong, H. (14024209000)","56580337000; 14024209000","Security and quality issues in IT projects","2010","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926177573&partnerID=40&md5=075a3da48b8d1ff58bcde3b06893e5b7","The need for the inclusion of security and quality requirements early in the life of IT projects has been recognised for more than three decades. But have we learned from past experience? This paper presents four recent case studies of IT projects that have gone wrong for a variety of security and quality reasons. The problem is not a simple one to solve, however, valuable lessons can be learned from past experience. This paper relates to a project that is still a work-in-progress.","Information security; IT project management; Quality assurance","Mobile security; Project management; Quality assurance; Case-studies; IT project; It project managements; Quality issues; Quality requirements; Work in progress; Security of data"
"Peterson K.E.","Peterson, Kevin E. (56797468500)","56797468500","Information Security and Counterintelligence","2010","0","10.1016/B978-1-85617-746-7.00021-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172111596&doi=10.1016%2fB978-1-85617-746-7.00021-3&partnerID=40&md5=fe96cc05f894861cc4cbe4b461d3adf3","Information security includes the information protection measures such as marking, storage, proper transmission, and destruction of information. It also encompasses information technology (IT) security to protect the automated information systems, the hardware, the software, and the data being stored, processed, or transmitted through them as well as the protection of intellectual property rights (IPR). This chapter provides an overview of the information security and counterintelligence, the primary threats to information and intangible assets, identify the various types of information security vulnerabilities, reasonable risk mitigation and security measures, the role of the professional protection officer and security service providers in the protection of sensitive information and intangible assets. The counterintelligence activities include any measures taken to negate intelligence collection efforts against an organization or its people and may be defensive or offensive in nature. The threats to information and intangible assets may be intentional, natural, and inadvertent. The methods that comprise the threat to information assets cover the gamut from old, the time-tested techniques to new, and the innovative collection measures such as data mining, electronic eavesdropping, theft of hardcopy information, and theft of softcopy information/media. Technology, which is moving and advancing at an amazing pace, results in wonderful opportunities for information sharing, productivity, and accomplishment; however, it also represents a new paradigm for security risks. Following a thorough risk assessment, an orchestrated suite of security, legal, and management solutions are applied to the identified organizational risks. The protection officers play a key role in the protection of information and intangible assets, influence the reputation of an organization by presenting a highly competent and professional image, and acknowledge the nature of the assets that they are responsible for protecting. © 2010 Elsevier Inc. All rights reserved.","",""
"Kruger H.A.; Drevin L.; Steyn T.","Kruger, H.A. (15520452400); Drevin, L. (55971362300); Steyn, T. (55971288600)","15520452400; 55971362300; 55971288600","The use of an information security vocabulary test to assess information security awareness - An exploratory study","2010","4","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926192795&partnerID=40&md5=a3c83ca5e48cd362fef068b2e8e6d69b","The dependence on human involvement and human behavior to protect information assets makes it necessary to have an information security awareness program to make people aware of their roles and responsibilities towards information security. The aim of this paper is to examine the feasibility of an information security vocabulary test as an aid to assess awareness levels and to help with the identification of suitable areas or topics to be included in an information security awareness program. The use of such a vocabulary test is illustrated and results obtained suggest that information security awareness vocabulary tests are useful and should be considered when planning and developing an information security awareness program.","Information security awareness; Vocabulary test","Behavioral research; Mobile security; Software testing; Testing; Exploratory studies; Human behaviors; Information security awareness; Protect information; Security of data"
